"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YLR106C",321.633965672087,0.680101319214591,0.247494860881857,2.74794117660181,0.00599707672215262,0.0291341239165501
"YCR094W",17.058477926032,1.34115951650891,0.488350591407926,2.74630468377711,0.00602707613742303,0.0292565321348056
"YCR076C",26.7637086420678,1.09491902066495,0.398726262215021,2.74604189496425,0.00603190603622393,0.0292566652648696
"YDR450W",103.715138322244,-0.754630624834106,0.274851582308994,-2.74559316156941,0.0060401615448429,0.0292734002634709
"YNL023C",81.5163011000309,0.840996829564384,0.306417919876865,2.74460720150551,0.00605833636738234,0.0293381439984843
"snR63",137.556146184903,-1.07176646431253,0.390572488141122,-2.74409103778267,0.00606787077092041,0.0293609759622296
"YIL073C",30.1749643334446,1.03440640684197,0.377142620874895,2.74274597880864,0.00609277978430876,0.0294581067031817
"YNL201C",69.2689436653793,0.840353308920101,0.306598720602405,2.74088980954968,0.00612730524370244,0.0295780852176191
"YOR160W",50.815686724288,0.857507440872291,0.312850128961173,2.74095281251655,0.00612613048161281,0.0295780852176191
"YGR224W",11.6624034394797,1.60928155176128,0.587464429159657,2.73936849940564,0.00615573347078193,0.0296917880475087
"YDR210W",22.5726531770243,-1.15334832750322,0.421078084398385,-2.73903670182946,0.0061619494191469,0.029698256219496
"YER092W",37.7930573077144,-0.993804844761127,0.362898564275496,-2.73851963769875,0.00617164744843734,0.0297151747270468
"YLR089C",73.7147209103474,-0.845020063665414,0.30858961009858,-2.73832960025929,0.00617521523382161,0.0297151747270468
"YBL072C",94.6865673342696,-0.857023936578891,0.313041780584473,-2.73773020003516,0.00618648061495099,0.0297458878502616
"YMR157C",82.5734857851283,-0.772429106269565,0.282272955281202,-2.73646161213024,0.00621038404004547,0.0298372709558021
"YOR374W",232.960818412736,-0.83374521252536,0.30487059504013,-2.7347511570134,0.00624274500969998,0.029969111583209
"YGR195W",26.2778242511422,-1.16478892669406,0.426461764701198,-2.7312857168102,0.00630877519183836,0.0302622507627396
"YGR122W",18.7355174621391,1.24452441908864,0.455702139640401,2.7310041161332,0.00631416830295341,0.030264290559868
"YDR053W",13.5469551919432,1.46328706216061,0.536011132104797,2.7299564776101,0.00633426873885455,0.0303293893979432
"YOL031C",38.7076415749103,-1.01753381518477,0.372753381066837,-2.72977756036053,0.00633770727241986,0.0303293893979432
"YGL209W",43.3069478790256,1.08492329957968,0.397535414813651,2.72912364320611,0.00635028891906642,0.0303657457574196
